sort,segment,position,field,datatype,HL7 table,table identifier,version,source,count,2611,,
QAK-2-2.7.1-HL70208,QAK,2,QAK-2,ID,HL70208,0208,2.7.1,IGAMT,2,,,
QAK-2-2.8-HL70208,QAK,2,QAK-2,ID,HL70208,0208,2.8,Frank,2,,,
QAK-2-2.8-HL70208,QAK,2,QAK-2,ID,HL70208,0208,2.8,IGAMT,2,,,
QAK-2-2.8.1-HL70208,QAK,2,QAK-2,ID,HL70208,0208,2.8.1,Frank,2,,,
QAK-2-2.8.1-HL70208,QAK,2,QAK-2,ID,HL70208,0208,2.8.1,IGAMT,2,,,
QAK-2-2.8.2-HL70208,QAK,2,QAK-2,ID,HL70208,0208,2.8.2,Frank,2,,,
QAK-2-2.8.2-HL70208,QAK,2,QAK-2,ID,HL70208,0208,2.8.2,IGAMT,2,,,
QAK-3-2.4-HL70471,QAK,3,QAK-3,CE,HL70471,0471,2.4,Frank,2,,,
QAK-3-2.4-HL70471,QAK,3,QAK-3,CE,HL70471,0471,2.4,IGAMT,2,,,
QAK-3-2.5-HL70471,QAK,3,QAK-3,CE,HL70471,0471,2.5,Frank,2,,,
QAK-3-2.5-HL70471,QAK,3,QAK-3,CE,HL70471,0471,2.5,IGAMT,2,,,
QAK-3-2.5.1-HL70471,QAK,3,QAK-3,CE,HL70471,0471,2.5.1,Frank,2,,,
QAK-3-2.5.1-HL70471,QAK,3,QAK-3,CE,HL70471,0471,2.5.1,IGAMT,2,,,
QAK-3-2.6-HL70471,QAK,3,QAK-3,CWE,HL70471,0471,2.6,Frank,2,,,
QAK-3-2.6-HL70471,QAK,3,QAK-3,CWE,HL70471,0471,2.6,IGAMT,2,,,
QAK-3-2.7-HL70471,QAK,3,QAK-3,CWE,HL70471,0471,2.7,Frank,2,,,
QAK-3-2.7-HL70471,QAK,3,QAK-3,CWE,HL70471,0471,2.7,IGAMT,2,,,
QAK-3-2.7.1-HL70471,QAK,3,QAK-3,CWE,HL70471,0471,2.7.1,Frank,2,,,
QAK-3-2.7.1-HL70471,QAK,3,QAK-3,CWE,HL70471,0471,2.7.1,IGAMT,2,,,
QAK-3-2.8-HL70471,QAK,3,QAK-3,CWE,HL70471,0471,2.8,Frank,2,,,
QAK-3-2.8-HL70471,QAK,3,QAK-3,CWE,HL70471,0471,2.8,IGAMT,2,,,
QAK-3-2.8.1-HL70471,QAK,3,QAK-3,CWE,HL70471,0471,2.8.1,Frank,2,,,
QAK-3-2.8.1-HL70471,QAK,3,QAK-3,CWE,HL70471,0471,2.8.1,IGAMT,2,,,
QAK-3-2.8.2-HL70471,QAK,3,QAK-3,CWE,HL70471,0471,2.8.2,Frank,2,,,
QAK-3-2.8.2-HL70471,QAK,3,QAK-3,CWE,HL70471,0471,2.8.2,IGAMT,2,,,
QID-2-2.4-HL70471,QID,2,QID-2,CE,HL70471,0471,2.4,Frank,2,,,
QID-2-2.4-HL70471,QID,2,QID-2,CE,HL70471,0471,2.4,IGAMT,2,,,
QID-2-2.5-HL70471,QID,2,QID-2,CE,HL70471,0471,2.5,Frank,2,,,
QID-2-2.5-HL70471,QID,2,QID-2,CE,HL70471,0471,2.5,IGAMT,2,,,
QID-2-2.5.1-HL70471,QID,2,QID-2,CE,HL70471,0471,2.5.1,Frank,2,,,
QID-2-2.5.1-HL70471,QID,2,QID-2,CE,HL70471,0471,2.5.1,IGAMT,2,,,
QID-2-2.6-HL70471,QID,2,QID-2,CWE,HL70471,0471,2.6,Frank,2,,,
QID-2-2.6-HL70471,QID,2,QID-2,CWE,HL70471,0471,2.6,IGAMT,2,,,
QID-2-2.7-HL70471,QID,2,QID-2,CWE,HL70471,0471,2.7,Frank,2,,,
QID-2-2.7-HL70471,QID,2,QID-2,CWE,HL70471,0471,2.7,IGAMT,2,,,
QID-2-2.7.1-HL70471,QID,2,QID-2,CWE,HL70471,0471,2.7.1,Frank,2,,,
QID-2-2.7.1-HL70471,QID,2,QID-2,CWE,HL70471,0471,2.7.1,IGAMT,2,,,
QID-2-2.8-HL70471,QID,2,QID-2,CWE,HL70471,0471,2.8,Frank,2,,,
QID-2-2.8-HL70471,QID,2,QID-2,CWE,HL70471,0471,2.8,IGAMT,2,,,
QID-2-2.8.1-HL70471,QID,2,QID-2,CWE,HL70471,0471,2.8.1,Frank,2,,,
QID-2-2.8.1-HL70471,QID,2,QID-2,CWE,HL70471,0471,2.8.1,IGAMT,2,,,
QID-2-2.8.2-HL70471,QID,2,QID-2,CWE,HL70471,0471,2.8.2,Frank,2,,,
QID-2-2.8.2-HL70471,QID,2,QID-2,CWE,HL70471,0471,2.8.2,IGAMT,2,,,
QPD-1-2.4-HL70471,QPD,1,QPD-1,CE,HL70471,0471,2.4,Frank,2,,,
QPD-1-2.4-HL70471,QPD,1,QPD-1,CE,HL70471,0471,2.4,IGAMT,2,,,
QPD-1-2.5-HL70471,QPD,1,QPD-1,CE,HL70471,0471,2.5,Frank,2,,,
QPD-1-2.5-HL70471,QPD,1,QPD-1,CE,HL70471,0471,2.5,IGAMT,2,,,
QPD-1-2.5.1-HL70471,QPD,1,QPD-1,CE,HL70471,0471,2.5.1,Frank,2,,,
QPD-1-2.5.1-HL70471,QPD,1,QPD-1,CE,HL70471,0471,2.5.1,IGAMT,2,,,
QPD-1-2.6-HL70471,QPD,1,QPD-1,CWE,HL70471,0471,2.6,Frank,2,,,
QPD-1-2.6-HL70471,QPD,1,QPD-1,CWE,HL70471,0471,2.6,IGAMT,2,,,
QPD-1-2.7-HL70471,QPD,1,QPD-1,CWE,HL70471,0471,2.7,Frank,2,,,
QPD-1-2.7-HL70471,QPD,1,QPD-1,CWE,HL70471,0471,2.7,IGAMT,2,,,
QPD-1-2.7.1-HL70471,QPD,1,QPD-1,CWE,HL70471,0471,2.7.1,Frank,2,,,
QPD-1-2.7.1-HL70471,QPD,1,QPD-1,CWE,HL70471,0471,2.7.1,IGAMT,2,,,
QPD-1-2.8-HL70471,QPD,1,QPD-1,CWE,HL70471,0471,2.8,Frank,2,,,
QPD-1-2.8-HL70471,QPD,1,QPD-1,CWE,HL70471,0471,2.8,IGAMT,2,,,
QPD-1-2.8.1-HL70471,QPD,1,QPD-1,CWE,HL70471,0471,2.8.1,Frank,2,,,
QPD-1-2.8.1-HL70471,QPD,1,QPD-1,CWE,HL70471,0471,2.8.1,IGAMT,2,,,
QPD-1-2.8.2-HL70471,QPD,1,QPD-1,CWE,HL70471,0471,2.8.2,Frank,2,,,
QPD-1-2.8.2-HL70471,QPD,1,QPD-1,CWE,HL70471,0471,2.8.2,IGAMT,2,,,
QRD-12-2.1-HL70108,QRD,12,QRD-12,ID,HL70108,0108,2.1,Frank,1,,,
QRD-12-2.2-HL70108,QRD,12,QRD-12,ID,HL70108,0108,2.2,Frank,1,,,
QRD-12-2.3-HL70108,QRD,12,QRD-12,ID,HL70108,0108,2.3,Frank,1,,,
QRD-12-2.3.1-HL70108,QRD,12,QRD-12,ID,HL70108,0108,2.3.1,Frank,2,,,
QRD-12-2.3.1-HL70108,QRD,12,QRD-12,ID,HL70108,0108,2.3.1,IGAMT,2,,,
QRD-12-2.4-HL70108,QRD,12,QRD-12,ID,HL70108,0108,2.4,Frank,2,,,
QRD-12-2.4-HL70108,QRD,12,QRD-12,ID,HL70108,0108,2.4,IGAMT,2,,,
QRD-12-2.5-HL70108,QRD,12,QRD-12,ID,HL70108,0108,2.5,Frank,2,,,
QRD-12-2.5-HL70108,QRD,12,QRD-12,ID,HL70108,0108,2.5,IGAMT,2,,,
QRD-12-2.5.1-HL70108,QRD,12,QRD-12,ID,HL70108,0108,2.5.1,Frank,2,,,
QRD-12-2.5.1-HL70108,QRD,12,QRD-12,ID,HL70108,0108,2.5.1,IGAMT,2,,,
QRD-12-2.6-HL70108,QRD,12,QRD-12,ID,HL70108,0108,2.6,Frank,2,,,
QRD-12-2.6-HL70108,QRD,12,QRD-12,ID,HL70108,0108,2.6,IGAMT,2,,,
QRD-2-2.1-HL70106,QRD,2,QRD-2,ID,HL70106,0106,2.1,Frank,1,,,
QRD-2-2.2-HL70106,QRD,2,QRD-2,ID,HL70106,0106,2.2,Frank,1,,,
QRD-2-2.3-HL70106,QRD,2,QRD-2,ID,HL70106,0106,2.3,Frank,1,,,
QRD-2-2.3.1-HL70106,QRD,2,QRD-2,ID,HL70106,0106,2.3.1,Frank,2,,,
QRD-2-2.3.1-HL70106,QRD,2,QRD-2,ID,HL70106,0106,2.3.1,IGAMT,2,,,
QRD-2-2.4-HL70106,QRD,2,QRD-2,ID,HL70106,0106,2.4,Frank,2,,,
QRD-2-2.4-HL70106,QRD,2,QRD-2,ID,HL70106,0106,2.4,IGAMT,2,,,
QRD-2-2.5-HL70106,QRD,2,QRD-2,ID,HL70106,0106,2.5,Frank,2,,,
QRD-2-2.5-HL70106,QRD,2,QRD-2,ID,HL70106,0106,2.5,IGAMT,2,,,
QRD-2-2.5.1-HL70106,QRD,2,QRD-2,ID,HL70106,0106,2.5.1,Frank,2,,,
QRD-2-2.5.1-HL70106,QRD,2,QRD-2,ID,HL70106,0106,2.5.1,IGAMT,2,,,
QRD-2-2.6-HL70106,QRD,2,QRD-2,ID,HL70106,0106,2.6,Frank,2,,,
QRD-2-2.6-HL70106,QRD,2,QRD-2,ID,HL70106,0106,2.6,IGAMT,2,,,
QRD-3-2.1-HL70091,QRD,3,QRD-3,ID,HL70091,0091,2.1,Frank,1,,,
QRD-3-2.2-HL70091,QRD,3,QRD-3,ID,HL70091,0091,2.2,Frank,1,,,
QRD-3-2.3-HL70091,QRD,3,QRD-3,ID,HL70091,0091,2.3,Frank,1,,,
QRD-3-2.3.1-HL70091,QRD,3,QRD-3,ID,HL70091,0091,2.3.1,Frank,2,,,
QRD-3-2.3.1-HL70091,QRD,3,QRD-3,ID,HL70091,0091,2.3.1,IGAMT,2,,,
QRD-3-2.4-HL70091,QRD,3,QRD-3,ID,HL70091,0091,2.4,Frank,2,,,
QRD-3-2.4-HL70091,QRD,3,QRD-3,ID,HL70091,0091,2.4,IGAMT,2,,,
QRD-3-2.5-HL70091,QRD,3,QRD-3,ID,HL70091,0091,2.5,Frank,2,,,
QRD-3-2.5-HL70091,QRD,3,QRD-3,ID,HL70091,0091,2.5,IGAMT,2,,,
QRD-3-2.5.1-HL70091,QRD,3,QRD-3,ID,HL70091,0091,2.5.1,Frank,2,,,
QRD-3-2.5.1-HL70091,QRD,3,QRD-3,ID,HL70091,0091,2.5.1,IGAMT,2,,,
QRD-3-2.6-HL70091,QRD,3,QRD-3,ID,HL70091,0091,2.6,Frank,2,,,
QRD-3-2.6-HL70091,QRD,3,QRD-3,ID,HL70091,0091,2.6,IGAMT,2,,,
QRD-5-2.1-HL70107,QRD,5,QRD-5,ID,HL70107,0107,2.1,Frank,1,,,
QRD-5-2.2-HL70107,QRD,5,QRD-5,ID,HL70107,0107,2.2,Frank,1,,,
QRD-5-2.3-HL70107,QRD,5,QRD-5,ID,HL70107,0107,2.3,Frank,1,,,
QRD-5-2.3.1-HL70107,QRD,5,QRD-5,ID,HL70107,0107,2.3.1,Frank,2,,,
QRD-5-2.3.1-HL70107,QRD,5,QRD-5,ID,HL70107,0107,2.3.1,IGAMT,2,,,
QRD-5-2.4-HL70107,QRD,5,QRD-5,ID,HL70107,0107,2.4,Frank,2,,,
QRD-5-2.4-HL70107,QRD,5,QRD-5,ID,HL70107,0107,2.4,IGAMT,2,,,
QRD-5-2.5-HL70107,QRD,5,QRD-5,ID,HL70107,0107,2.5,Frank,2,,,
QRD-5-2.5-HL70107,QRD,5,QRD-5,ID,HL70107,0107,2.5,IGAMT,2,,,
QRD-5-2.5.1-HL70107,QRD,5,QRD-5,ID,HL70107,0107,2.5.1,Frank,2,,,
QRD-5-2.5.1-HL70107,QRD,5,QRD-5,ID,HL70107,0107,2.5.1,IGAMT,2,,,
QRD-5-2.6-HL70107,QRD,5,QRD-5,ID,HL70107,0107,2.6,Frank,2,,,
QRD-5-2.6-HL70107,QRD,5,QRD-5,ID,HL70107,0107,2.6,IGAMT,2,,,
QRD-7-2.1-HL70126,QRD,7,QRD-7,CQ,HL70126,0126,2.1,Frank,1,,,
QRD-7-2.2-HL70126,QRD,7,QRD-7,CQ,HL70126,0126,2.2,Frank,1,,,
QRD-7-2.3-HL70126,QRD,7,QRD-7,CQ,HL70126,0126,2.3,Frank,1,,,
QRD-7-2.3.1-HL70126,QRD,7,QRD-7,CQ,HL70126,0126,2.3.1,Frank,2,,,
QRD-7-2.3.1-HL70126,QRD,7,QRD-7,CQ,HL70126,0126,2.3.1,IGAMT,2,,,
QRD-7-2.4-HL70126,QRD,7,QRD-7,CQ,HL70126,0126,2.4,Frank,2,,,
QRD-7-2.4-HL70126,QRD,7,QRD-7,CQ,HL70126,0126,2.4,IGAMT,2,,,
QRD-7-2.5-HL70126,QRD,7,QRD-7,CQ,HL70126,0126,2.5,Frank,2,,,
QRD-7-2.5-HL70126,QRD,7,QRD-7,CQ,HL70126,0126,2.5,IGAMT,2,,,
QRD-7-2.5.1-HL70126,QRD,7,QRD-7,CQ,HL70126,0126,2.5.1,Frank,2,,,
QRD-7-2.5.1-HL70126,QRD,7,QRD-7,CQ,HL70126,0126,2.5.1,IGAMT,2,,,
QRD-7-2.6-HL70126,QRD,7,QRD-7,CQ,HL70126,0126,2.6,Frank,2,,,
QRD-7-2.6-HL70126,QRD,7,QRD-7,CQ,HL70126,0126,2.6,IGAMT,2,,,
QRD-9-2.1-HL70048,QRD,9,QRD-9,ID,HL70048,0048,2.1,Frank,1,,,
QRD-9-2.2-HL70048,QRD,9,QRD-9,ID,HL70048,0048,2.2,Frank,1,,,
QRD-9-2.3-HL70048,QRD,9,QRD-9,CE,HL70048,0048,2.3,Frank,1,,,
QRD-9-2.3.1-HL70048,QRD,9,QRD-9,CE,HL70048,0048,2.3.1,Frank,2,,,
QRD-9-2.3.1-HL70048,QRD,9,QRD-9,CE,HL70048,0048,2.3.1,IGAMT,2,,,
QRD-9-2.4-HL70048,QRD,9,QRD-9,CE,HL70048,0048,2.4,Frank,2,,,
QRD-9-2.4-HL70048,QRD,9,QRD-9,CE,HL70048,0048,2.4,IGAMT,2,,,
QRD-9-2.5-HL70048,QRD,9,QRD-9,CE,HL70048,0048,2.5,Frank,2,,,
QRD-9-2.5-HL70048,QRD,9,QRD-9,CE,HL70048,0048,2.5,IGAMT,2,,,
QRD-9-2.5.1-HL70048,QRD,9,QRD-9,CE,HL70048,0048,2.5.1,Frank,2,,,
QRD-9-2.5.1-HL70048,QRD,9,QRD-9,CE,HL70048,0048,2.5.1,IGAMT,2,,,
QRD-9-2.6-HL70048,QRD,9,QRD-9,CWE,HL70048,0048,2.6,Frank,2,,,
QRD-9-2.6-HL70048,QRD,9,QRD-9,CWE,HL70048,0048,2.6,IGAMT,2,,,
QRF-6-2.2-HL70156,QRF,6,QRF-6,ID,HL70156,0156,2.2,Frank,1,,,
QRF-6-2.3-HL70156,QRF,6,QRF-6,ID,HL70156,0156,2.3,Frank,1,,,
QRF-6-2.3.1-HL70156,QRF,6,QRF-6,ID,HL70156,0156,2.3.1,Frank,2,,,
QRF-6-2.3.1-HL70156,QRF,6,QRF-6,ID,HL70156,0156,2.3.1,IGAMT,2,,,
QRF-6-2.4-HL70156,QRF,6,QRF-6,ID,HL70156,0156,2.4,Frank,2,,,
QRF-6-2.4-HL70156,QRF,6,QRF-6,ID,HL70156,0156,2.4,IGAMT,2,,,
QRF-6-2.5-HL70156,QRF,6,QRF-6,ID,HL70156,0156,2.5,Frank,2,,,
QRF-6-2.5-HL70156,QRF,6,QRF-6,ID,HL70156,0156,2.5,IGAMT,2,,,
QRF-6-2.5.1-HL70156,QRF,6,QRF-6,ID,HL70156,0156,2.5.1,Frank,2,,,
QRF-6-2.5.1-HL70156,QRF,6,QRF-6,ID,HL70156,0156,2.5.1,IGAMT,2,,,
QRF-6-2.6-HL70156,QRF,6,QRF-6,ID,HL70156,0156,2.6,Frank,2,,,
QRF-6-2.6-HL70156,QRF,6,QRF-6,ID,HL70156,0156,2.6,IGAMT,2,,,
QRF-7-2.2-HL70157,QRF,7,QRF-7,ID,HL70157,0157,2.2,Frank,1,,,
QRF-7-2.3-HL70157,QRF,7,QRF-7,ID,HL70157,0157,2.3,Frank,1,,,
QRF-7-2.3.1-HL70157,QRF,7,QRF-7,ID,HL70157,0157,2.3.1,Frank,2,,,
QRF-7-2.3.1-HL70157,QRF,7,QRF-7,ID,HL70157,0157,2.3.1,IGAMT,2,,,
QRF-7-2.4-HL70157,QRF,7,QRF-7,ID,HL70157,0157,2.4,Frank,2,,,
QRF-7-2.4-HL70157,QRF,7,QRF-7,ID,HL70157,0157,2.4,IGAMT,2,,,
QRF-7-2.5-HL70157,QRF,7,QRF-7,ID,HL70157,0157,2.5,Frank,2,,,
QRF-7-2.5-HL70157,QRF,7,QRF-7,ID,HL70157,0157,2.5,IGAMT,2,,,
QRF-7-2.5.1-HL70157,QRF,7,QRF-7,ID,HL70157,0157,2.5.1,Frank,2,,,
QRF-7-2.5.1-HL70157,QRF,7,QRF-7,ID,HL70157,0157,2.5.1,IGAMT,2,,,
QRF-7-2.6-HL70157,QRF,7,QRF-7,ID,HL70157,0157,2.6,Frank,2,,,
QRF-7-2.6-HL70157,QRF,7,QRF-7,ID,HL70157,0157,2.6,IGAMT,2,,,
QRF-8-2.2-HL70158,QRF,8,QRF-8,ID,HL70158,0158,2.2,Frank,1,,,
QRF-8-2.3-HL70158,QRF,8,QRF-8,ID,HL70158,0158,2.3,Frank,1,,,
QRF-8-2.3.1-HL70158,QRF,8,QRF-8,ID,HL70158,0158,2.3.1,Frank,2,,,
QRF-8-2.3.1-HL70158,QRF,8,QRF-8,ID,HL70158,0158,2.3.1,IGAMT,2,,,
QRF-8-2.4-HL70158,QRF,8,QRF-8,ID,HL70158,0158,2.4,Frank,2,,,
QRF-8-2.4-HL70158,QRF,8,QRF-8,ID,HL70158,0158,2.4,IGAMT,2,,,
QRF-8-2.5-HL70158,QRF,8,QRF-8,ID,HL70158,0158,2.5,Frank,2,,,
QRF-8-2.5-HL70158,QRF,8,QRF-8,ID,HL70158,0158,2.5,IGAMT,2,,,
QRF-8-2.5.1-HL70158,QRF,8,QRF-8,ID,HL70158,0158,2.5.1,Frank,2,,,
QRF-8-2.5.1-HL70158,QRF,8,QRF-8,ID,HL70158,0158,2.5.1,IGAMT,2,,,
QRF-8-2.6-HL70158,QRF,8,QRF-8,ID,HL70158,0158,2.6,Frank,2,,,
QRF-8-2.6-HL70158,QRF,8,QRF-8,ID,HL70158,0158,2.6,IGAMT,2,,,
QRI-2-2.4-HL70392,QRI,2,QRI-2,IS,HL70392,0392,2.4,Frank,2,,,
QRI-2-2.4-HL70392,QRI,2,QRI-2,IS,HL70392,0392,2.4,IGAMT,2,,,
QRI-2-2.5-HL70392,QRI,2,QRI-2,IS,HL70392,0392,2.5,Frank,2,,,
QRI-2-2.5-HL70392,QRI,2,QRI-2,IS,HL70392,0392,2.5,IGAMT,2,,,
QRI-2-2.5.1-HL70392,QRI,2,QRI-2,IS,HL70392,0392,2.5.1,Frank,2,,,
QRI-2-2.5.1-HL70392,QRI,2,QRI-2,IS,HL70392,0392,2.5.1,IGAMT,2,,,
QRI-2-2.6-HL70392,QRI,2,QRI-2,IS,HL70392,0392,2.6,Frank,2,,,
QRI-2-2.6-HL70392,QRI,2,QRI-2,IS,HL70392,0392,2.6,IGAMT,2,,,
QRI-2-2.7-HL70392,QRI,2,QRI-2,CWE,HL70392,0392,2.7,Frank,2,,,
QRI-2-2.7-HL70392,QRI,2,QRI-2,CWE,HL70392,0392,2.7,IGAMT,2,,,
QRI-2-2.7.1-HL70392,QRI,2,QRI-2,CWE,HL70392,0392,2.7.1,Frank,2,,,
QRI-2-2.7.1-HL70392,QRI,2,QRI-2,CWE,HL70392,0392,2.7.1,IGAMT,2,,,
QRI-2-2.8-HL70392,QRI,2,QRI-2,CWE,HL70392,0392,2.8,Frank,2,,,
QRI-2-2.8-HL70392,QRI,2,QRI-2,CWE,HL70392,0392,2.8,IGAMT,2,,,
QRI-2-2.8.1-HL70392,QRI,2,QRI-2,CWE,HL70392,0392,2.8.1,Frank,2,,,
QRI-2-2.8.1-HL70392,QRI,2,QRI-2,CWE,HL70392,0392,2.8.1,IGAMT,2,,,
QRI-2-2.8.2-HL70392,QRI,2,QRI-2,CWE,HL70392,0392,2.8.2,Frank,2,,,
QRI-2-2.8.2-HL70392,QRI,2,QRI-2,CWE,HL70392,0392,2.8.2,IGAMT,2,,,
QRI-3-2.4-HL70393,QRI,3,QRI-3,CE,HL70393,0393,2.4,Frank,2,,,
QRI-3-2.4-HL70393,QRI,3,QRI-3,CE,HL70393,0393,2.4,IGAMT,2,,,
QRI-3-2.5-HL70393,QRI,3,QRI-3,CE,HL70393,0393,2.5,Frank,2,,,
QRI-3-2.5-HL70393,QRI,3,QRI-3,CE,HL70393,0393,2.5,IGAMT,2,,,
QRI-3-2.5.1-HL70393,QRI,3,QRI-3,CE,HL70393,0393,2.5.1,Frank,2,,,
QRI-3-2.5.1-HL70393,QRI,3,QRI-3,CE,HL70393,0393,2.5.1,IGAMT,2,,,
QRI-3-2.6-HL70393,QRI,3,QRI-3,CWE,HL70393,0393,2.6,Frank,2,,,
QRI-3-2.6-HL70393,QRI,3,QRI-3,CWE,HL70393,0393,2.6,IGAMT,2,,,
QRI-3-2.7-HL70393,QRI,3,QRI-3,CWE,HL70393,0393,2.7,Frank,2,,,
QRI-3-2.7-HL70393,QRI,3,QRI-3,CWE,HL70393,0393,2.7,IGAMT,2,,,
QRI-3-2.7.1-HL70393,QRI,3,QRI-3,CWE,HL70393,0393,2.7.1,Frank,2,,,
QRI-3-2.7.1-HL70393,QRI,3,QRI-3,CWE,HL70393,0393,2.7.1,IGAMT,2,,,
QRI-3-2.8-HL70393,QRI,3,QRI-3,CWE,HL70393,0393,2.8,Frank,2,,,
QRI-3-2.8-HL70393,QRI,3,QRI-3,CWE,HL70393,0393,2.8,IGAMT,2,,,
QRI-3-2.8.1-HL70393,QRI,3,QRI-3,CWE,HL70393,0393,2.8.1,Frank,2,,,
QRI-3-2.8.1-HL70393,QRI,3,QRI-3,CWE,HL70393,0393,2.8.1,IGAMT,2,,,
QRI-3-2.8.2-HL70393,QRI,3,QRI-3,CWE,HL70393,0393,2.8.2,Frank,2,,,
QRI-3-2.8.2-HL70393,QRI,3,QRI-3,CWE,HL70393,0393,2.8.2,IGAMT,2,,,
RCP-1-2.4-HL70091,RCP,1,RCP-1,ID,HL70091,0091,2.4,Frank,2,,,
RCP-1-2.4-HL70091,RCP,1,RCP-1,ID,HL70091,0091,2.4,IGAMT,2,,,
RCP-1-2.5-HL70091,RCP,1,RCP-1,ID,HL70091,0091,2.5,Frank,2,,,
RCP-1-2.5-HL70091,RCP,1,RCP-1,ID,HL70091,0091,2.5,IGAMT,2,,,
RCP-1-2.5.1-HL70091,RCP,1,RCP-1,ID,HL70091,0091,2.5.1,Frank,2,,,
RCP-1-2.5.1-HL70091,RCP,1,RCP-1,ID,HL70091,0091,2.5.1,IGAMT,2,,,
RCP-1-2.6-HL70091,RCP,1,RCP-1,ID,HL70091,0091,2.6,Frank,2,,,
RCP-1-2.6-HL70091,RCP,1,RCP-1,ID,HL70091,0091,2.6,IGAMT,2,,,
RCP-1-2.7-HL70091,RCP,1,RCP-1,ID,HL70091,0091,2.7,Frank,2,,,
RCP-1-2.7-HL70091,RCP,1,RCP-1,ID,HL70091,0091,2.7,IGAMT,2,,,
RCP-1-2.7.1-HL70091,RCP,1,RCP-1,ID,HL70091,0091,2.7.1,Frank,2,,,
RCP-1-2.7.1-HL70091,RCP,1,RCP-1,ID,HL70091,0091,2.7.1,IGAMT,2,,,
RCP-1-2.8-HL70091,RCP,1,RCP-1,ID,HL70091,0091,2.8,Frank,2,,,
RCP-1-2.8-HL70091,RCP,1,RCP-1,ID,HL70091,0091,2.8,IGAMT,2,,,
RCP-1-2.8.1-HL70091,RCP,1,RCP-1,ID,HL70091,0091,2.8.1,Frank,2,,,
RCP-1-2.8.1-HL70091,RCP,1,RCP-1,ID,HL70091,0091,2.8.1,IGAMT,2,,,
RCP-1-2.8.2-HL70091,RCP,1,RCP-1,ID,HL70091,0091,2.8.2,Frank,2,,,
RCP-1-2.8.2-HL70091,RCP,1,RCP-1,ID,HL70091,0091,2.8.2,IGAMT,2,,,
RCP-2-2.4-HL70126,RCP,2,RCP-2,CQ,HL70126,0126,2.4,Frank,2,,,
RCP-2-2.4-HL70126,RCP,2,RCP-2,CQ,HL70126,0126,2.4,IGAMT,2,,,
RCP-2-2.5-HL70126,RCP,2,RCP-2,CQ,HL70126,0126,2.5,Frank,2,,,
RCP-2-2.5-HL70126,RCP,2,RCP-2,CQ,HL70126,0126,2.5,IGAMT,2,,,
RCP-2-2.5.1-HL70126,RCP,2,RCP-2,CQ,HL70126,0126,2.5.1,Frank,2,,,
RCP-2-2.5.1-HL70126,RCP,2,RCP-2,CQ,HL70126,0126,2.5.1,IGAMT,2,,,
RCP-2-2.6-HL70126,RCP,2,RCP-2,CQ,HL70126,0126,2.6,Frank,2,,,
RCP-2-2.6-HL70126,RCP,2,RCP-2,CQ,HL70126,0126,2.6,IGAMT,2,,,
RCP-2-2.7-HL70126,RCP,2,RCP-2,CQ,HL70126,0126,2.7,Frank,2,,,
RCP-2-2.7-HL70126,RCP,2,RCP-2,CQ,HL70126,0126,2.7,IGAMT,2,,,
RCP-2-2.7.1-HL70126,RCP,2,RCP-2,CQ,HL70126,0126,2.7.1,Frank,2,,,
RCP-2-2.7.1-HL70126,RCP,2,RCP-2,CQ,HL70126,0126,2.7.1,IGAMT,2,,,
RCP-2-2.8-HL70126,RCP,2,RCP-2,CQ,HL70126,0126,2.8,Frank,2,,,
RCP-2-2.8-HL70126,RCP,2,RCP-2,CQ,HL70126,0126,2.8,IGAMT,2,,,
RCP-2-2.8.1-HL70126,RCP,2,RCP-2,CQ,HL70126,0126,2.8.1,Frank,2,,,
RCP-2-2.8.1-HL70126,RCP,2,RCP-2,CQ,HL70126,0126,2.8.1,IGAMT,2,,,
RCP-2-2.8.2-HL70126,RCP,2,RCP-2,CQ,HL70126,0126,2.8.2,Frank,2,,,
RCP-2-2.8.2-HL70126,RCP,2,RCP-2,CQ,HL70126,0126,2.8.2,IGAMT,2,,,
RCP-3-2.4-HL70394,RCP,3,RCP-3,CE,HL70394,0394,2.4,Frank,2,,,
RCP-3-2.4-HL70394,RCP,3,RCP-3,CE,HL70394,0394,2.4,IGAMT,2,,,
RCP-3-2.5-HL70394,RCP,3,RCP-3,CE,HL70394,0394,2.5,Frank,2,,,
RCP-3-2.5-HL70394,RCP,3,RCP-3,CE,HL70394,0394,2.5,IGAMT,2,,,
RCP-3-2.5.1-HL70394,RCP,3,RCP-3,CE,HL70394,0394,2.5.1,Frank,2,,,
RCP-3-2.5.1-HL70394,RCP,3,RCP-3,CE,HL70394,0394,2.5.1,IGAMT,2,,,
RCP-3-2.6-HL70394,RCP,3,RCP-3,CNE,HL70394,0394,2.6,Frank,2,,,
RCP-3-2.6-HL70394,RCP,3,RCP-3,CNE,HL70394,0394,2.6,IGAMT,2,,,
RCP-3-2.7-HL70394,RCP,3,RCP-3,CNE,HL70394,0394,2.7,Frank,2,,,
RCP-3-2.7-HL70394,RCP,3,RCP-3,CNE,HL70394,0394,2.7,IGAMT,2,,,
RCP-3-2.7.1-HL70394,RCP,3,RCP-3,CNE,HL70394,0394,2.7.1,Frank,2,,,
RCP-3-2.7.1-HL70394,RCP,3,RCP-3,CNE,HL70394,0394,2.7.1,IGAMT,2,,,
RCP-3-2.8-HL70394,RCP,3,RCP-3,CNE,HL70394,0394,2.8,Frank,2,,,
